2024_02_12_20_36_44_727,0,0,0,0,0.0009875,1.07455E-06,0.1360369,1.49652E-08,0.009254878,-1.226139E-05,0,-7.131665E-07,-3.074713E-05,3.000775E-08,-0.007072868,0.0002671634,0.08425818,,,
2024_02_12_20_36_44_766,0,0,0,0,0.0009874403,1.075502E-06,0.136037,-3.770178E-07,0.009255086,-1.223985E-05,0,-1.385473E-07,-6.246859E-05,2.090243E-09,-0.002970266,2.490192E-05,0.03056936,,,
2024_02_12_20_36_44_799,0,0,0,0,0.0009860098,1.080905E-06,0.1360371,1.712339E-07,0.009255116,-1.231986E-05,0,-9.41096E-08,-3.710221E-05,1.429221E-09,0.005429489,-2.425691E-06,-0.05366443,,,
2024_02_12_20_36_44_836,0,0,0,0,0.0009845197,1.085427E-06,0.1360371,3.971195E-08,0.009255027,-1.240885E-05,0,-1.752739E-07,-6.441286E-05,8.048065E-09,0.0006670398,3.585413E-05,-0.00022944,,,
2024_02_12_20_36_44_873,0,0,0,0,0.0009829402,1.089041E-06,0.136037,-3.080448E-07,0.009255175,-1.251468E-05,0,-2.676638E-07,-7.822717E-05,-5.467709E-09,-0.002953278,-5.607411E-06,0.02286047,,,
2024_02_12_20_36_44_906,0,0,0,0,0.0009816587,1.093669E-06,0.1360369,4.053049E-08,0.009255056,-1.259227E-05,0,-2.506058E-07,-7.346098E-05,-1.488774E-09,0.002394237,3.895231E-07,-0.007563954,,,
2024_02_12_20_36_44_944,0,0,0,0,0.0009817481,1.095425E-06,0.1360368,3.479955E-08,0.009254848,-1.261481E-05,0,-2.795597E-07,4.098215E-06,-3.869637E-09,-0.003226165,5.447021E-07,0.02306096,,,
2024_02_12_20_36_44_982,0,0,0,0,0.0009821355,1.097915E-06,0.1360369,4.481196E-07,0.009254937,-1.261957E-05,0,-5.880898E-08,1.065771E-05,-1.439185E-09,-0.002871945,-3.643771E-06,0.06135989,,,
2024_02_12_20_36_45_019,0,0,0,0,0.0009822249,1.098857E-06,0.136037,-3.808913E-08,0.009255086,-1.260014E-05,0,-8.826015E-08,-6.079737E-05,-4.479619E-10,0.00196315,2.906333E-07,-0.007582846,,,
2024_02_12_20_36_45_057,0,0,0,0,0.0009808242,1.102869E-06,0.1360369,-9.907542E-08,0.009255116,-1.271632E-05,0,-1.111883E-07,-3.739465E-05,-9.274803E-11,0.001017727,7.1676E-08,-0.01536118,,,
