2024_02_10_18_23_44_333,0,0,0,0,0.0009141564,1.339469E-06,0.136037,6.592896E-07,0.009255056,-1.540839E-05,0,-8.813876E-07,-4.031583E-05,-7.275315E-09,0.003622636,0.0008388021,-0.04975865,,,
2024_02_10_18_23_44_367,0,0,0,0,0.0009138584,1.33941E-06,0.1360369,-3.792719E-07,0.009254907,-1.542988E-05,0,-1.532744E-06,5.689868E-06,3.899802E-08,0.001092332,0.001156253,-0.01144916,,,
2024_02_10_18_23_44_404,0,0,0,0,0.00091362,1.342372E-06,0.1360369,8.21797E-08,0.009255026,-1.539356E-05,0,1.480378E-07,-4.995694E-05,-3.271434E-09,-0.005657744,-1.52486E-07,4.634785E-05,,,
2024_02_10_18_23_44_438,0,0,0,0,0.0009119213,1.346972E-06,0.136037,1.000786E-07,0.009255116,-1.544433E-05,0,4.460908E-07,-5.383906E-05,-1.722388E-08,-0.001029044,-0.0001025306,0.01544489,,,
2024_02_10_18_23_44_475,0,0,0,0,0.0009101927,1.350082E-06,0.1360371,-5.8139E-07,0.009255087,-1.554921E-05,0,7.678833E-07,-6.813994E-05,-2.335644E-08,0.0006367263,-0.0002314514,-6.581467E-05,,,
2024_02_10_18_23_44_513,0,0,0,0,0.000908494,1.354524E-06,0.1360369,-5.198319E-07,0.009255056,-1.56248E-05,0,1.36154E-07,-5.706243E-05,9.761518E-10,0.0008161814,2.339426E-06,-0.03055205,,,
2024_02_10_18_23_44_550,0,0,0,0,0.0009070039,1.360442E-06,0.136037,-1.194161E-07,0.009255116,-1.571549E-05,0,-2.237102E-07,-9.638001E-05,7.813554E-09,-0.002550829,6.459083E-05,0.03057604,,,
2024_02_10_18_23_44_589,0,0,0,0,0.0009057224,1.364924E-06,0.136037,1.019209E-07,0.009255086,-1.581202E-05,0,2.131896E-07,-5.400388E-05,4.318437E-09,0.002379262,-5.958931E-07,0.007537364,,,
2024_02_10_18_23_44_621,0,0,0,0,0.0009046793,1.366878E-06,0.1360368,-4.870844E-07,0.009254878,-1.589062E-05,0,4.972327E-08,3.302717E-05,2.256346E-08,0.001553794,0.0001017633,0.04614108,,,
2024_02_10_18_23_44_659,0,0,0,0,0.0009047091,1.369153E-06,0.1360369,-5.335525E-07,0.009254818,-1.579745E-05,0,-9.057827E-08,3.093011E-05,-5.102118E-10,4.430057E-05,1.901027E-06,4.883259E-05,,,
2024_02_10_18_23_44_692,0,0,0,0,0.0009044111,1.373793E-06,0.1360369,2.194747E-07,0.009254936,-1.576895E-05,0,-4.602358E-07,2.470255E-05,1.438847E-08,0.008152255,0.0001432867,-0.08432083,,,
2024_02_10_18_23_44_729,0,0,0,0,0.000903368,1.378346E-06,0.136037,7.535744E-07,0.009255057,-1.5799E-05,0,2.072528E-07,-6.838078E-05,-9.825393E-09,-0.00390463,-3.882925E-05,0.04586612,,,
2024_02_10_18_23_44_768,0,0,0,0,0.0009023845,1.380447E-06,0.1360371,4.014601E-07,0.009255087,-1.590068E-05,0,2.093121E-06,-9.653913E-05,-5.660528E-08,-0.004008156,-0.001260089,0.04196315,,,
