2024_04_25_00_39_45_497,0,0.00457035,0.1,0.2,24.7264,-49.99836,1.686304,0.01133441,0.009538131,6.268156,0.3,-3.438019E-05,4.232548E-05,-0.0007454554,-0.001632143,-0.003438908,-0.03056894
2024_04_25_00_39_45_614,0.0,0.00457035,0,0,24.7264,-49.99834,1.686305,0.01133228,0.009539007,6.268069,0.0,-0.0001315782,-0.0001564361,-0.0007593095,-0.031712,0.03264533,-0.1706986
2024_04_25_00_39_45_726,0.02694264,0.00457035,0,0,24.72669,-49.99833,1.686262,0.01135519,0.009371618,6.267874,0.02,0.001875047,-0.003141811,0.004605118,0.8905287,0.001121662,0.07800482
2024_04_25_00_39_45_843,0.1721859,0.00457035,37,41,24.74326,-49.99848,1.685201,0.01046409,0.007857202,6.266501,0.26,-0.02404706,-0.002074363,-0.01733906,1.574188,0.04873355,0.02892129
2024_04_25_00_39_45_960,0.1954248,0.00457035,125,129,24.78095,-49.99817,1.684022,0.006138586,0.007832043,6.264296,0.36,-0.01837228,-0.00963036,-0.007295331,0.08764862,0.0142809,-0.03211177
2024_04_25_00_39_46_072,0.2157589,0.00457035,222,229,24.82254,-49.99862,1.68388,0.006213687,0.005265155,6.264144,0.37,0.01303527,-0.02780665,0.003212709,0.09489059,0.005615409,0.0600107
2024_04_25_00_39_46_173,0.256427,0.00457035,317,325,24.86274,-49.99928,1.684107,0.006452307,0.003210523,6.264354,0.41,-0.008337284,-0.01173574,0.002349928,0.4877448,0.0200523,0.1454884
2024_04_25_00_39_46_280,0.3,0.00457035,430,438,24.91056,-49.99994,1.684124,0.004191815,0.002771306,6.265126,0.48,-0.03711436,0.01171341,0.003432124,0.7846951,0.0205813,0.1248319
2024_04_25_00_39_46_390,0.3,0.004330422,564,570,24.96623,-50.00085,1.683836,0.002169944,0.001139482,6.266664,0.52,-0.004183917,-0.04394421,0.02291162,0.112772,-0.009143259,-0.009830109
2024_04_25_00_39_46_497,0.3,-0.006585746,704,706,25.02385,-50.00195,1.6831,0.0002700445,6.280827,6.26812,0.54,-0.02834183,-0.02366192,0.0015214,0.2135038,-0.0223876,-0.04635285
2024_04_25_00_39_46_627,0.3,-0.0167587,868,866,25.09242,-50.00275,1.68268,6.280272,6.277772,6.267088,0.54,-0.01392955,-0.03669346,-0.01151332,-0.1183748,-0.08478062,-0.03998819
2024_04_25_00_39_46_746,0.3,-0.01930193,1027,1021,25.15841,-50.00339,1.68233,6.27599,6.273332,6.265526,0.54,-0.00603775,0.02253617,-0.0140347,0.06860495,-0.6601363,-0.2864254
2024_04_25_00_39_46_864,0.3,-0.03294584,1177,1166,25.22126,-50.00455,1.683707,6.277635,6.274867,6.263621,0.54,0.02830865,0.0008742008,-0.01923875,0.01674891,-0.01551211,-0.07459381
2024_04_25_00_39_46_981,0.3,-0.05533913,1332,1317,25.28554,-50.00551,1.68284,6.276452,6.271915,6.257722,0.55,-0.004092174,-0.0617745,-0.05700672,0.01579523,-0.1883646,1.597359
2024_04_25_00_39_47_093,0.3,-0.07699663,1480,1461,25.34687,-50.007,1.683196,6.276666,6.267649,6.250456,0.53,0.04303886,0.01234069,-0.06990009,-0.2368092,-0.2730377,0.166595
2024_04_25_00_39_47_209,0.3,-0.09681469,1627,1603,25.40757,-50.009,1.68606,6.280018,6.269502,6.240349,0.52,0.01834412,0.01098118,-0.09627126,-0.01454353,-0.004058704,-0.04998594
2024_04_25_00_39_47_321,0.3,-0.1149533,1773,1740,25.46676,-50.01169,1.686915,6.281959,6.266314,6.228919,0.53,-0.01219521,-0.03591403,-0.1160408,0.05292892,-0.0002551824,-0.03513228
2024_04_25_00_39_47_427,0.3,-0.1371066,1911,1873,25.52285,-50.01472,1.688435,6.282818,6.265419,6.215483,0.51,-0.004711172,-0.04519049,-0.1268268,0.08440017,-0.162866,-0.01924485
2024_04_25_00_39_47_534,0.3,-0.1604916,2052,2002,25.57919,-50.0188,1.688993,6.282363,6.2607,6.200911,0.52,-0.01176844,-0.03910222,-0.1430895,-0.02622604,0.007130205,0.0898959
2024_04_25_00_39_47_644,0.3,-0.1828849,2196,2132,25.6361,-50.02365,1.690278,6.28083,6.258957,6.183803,0.52,-0.02446458,0.003312657,-0.167109,-0.03069639,-0.01070648,-0.0993479
2024_04_25_00_39_47_782,0.3,-0.1997599,2371,2284,25.70492,-50.03095,1.692515,6.279387,6.258252,6.162299,0.51,-0.008289784,-0.01424063,-0.1623937,-0.1689792,0.02299994,-0.04966929
2024_04_25_00_39_47_905,0.3,-0.2389641,2537,2426,25.76843,-50.03943,1.693061,6.280542,6.252625,6.139489,0.51,0.01878597,-0.03670031,-0.2056023,-0.09477138,-0.2329871,-0.02105254
2024_04_25_00_39_48_019,0.3,-0.2786802,2685,2549,25.82467,-50.04803,1.694491,6.282396,6.250087,6.113657,0.51,-0.01765954,0.01034959,-0.2459093,0.005304813,0.03137439,-0.06830133
2024_04_25_00_39_48_130,0.3,-0.3117903,2835,2669,25.88053,-50.05801,1.697086,6.28281,6.251049,6.084956,0.49,0.007289089,-0.03745181,-0.257552,-0.3180802,0.1544058,-0.1285858
2024_04_25_00_39_48_238,0.3,-0.3372546,2977,2778,25.93147,-50.06942,1.698842,0.001397627,6.245971,6.057426,0.47,-0.02553832,-0.06213796,-0.2891553,0.00372529,0.5715489,0.0330545
2024_04_25_00_39_48_363,0.3,-0.3537937,3138,2903,25.98856,-50.08292,1.700423,0.000624245,6.237145,6.020169,0.45,0.008884689,-0.09737063,-0.2887729,-0.2144873,-0.2188459,-0.04000403
