2024_02_12_12_45_36_143,0,0,0,0,0.0008921921,1.414984E-06,0.136037,-6.264514E-07,0.009255086,-1.645823E-05,0,-1.341923E-05,-3.156402E-05,2.465333E-08,0.005000148,0.001665121,-0.003909754,,,
2024_02_12_12_45_36_176,0,0,0,0,0.0008903742,1.420857E-06,0.1360371,-6.025763E-07,0.009255086,-1.652399E-05,0,-9.33933E-08,-5.960211E-05,-7.078221E-11,-5.829861E-06,6.326178E-06,-4.196044E-05,,,
2024_02_12_12_45_36_213,0,0,0,0,0.0008887649,1.426924E-06,0.136037,2.92108E-07,0.009255057,-1.660406E-05,0,-2.452433E-07,-7.142445E-05,-4.67135E-09,-0.003532525,-6.092584E-07,0.04587515,,,
2024_02_12_12_45_36_251,0,0,0,0,0.0008874834,1.429916E-06,0.1360369,1.413583E-07,0.009255026,-1.665895E-05,0,-1.560552E-07,-5.490969E-05,-3.999656E-09,-0.003366106,-3.812815E-06,-0.01519501,,,
2024_02_12_12_45_36_288,0,0,0,0,0.0008876324,1.432817E-06,0.1360369,3.611288E-07,0.009254878,-1.664376E-05,0,-7.047394E-08,5.170113E-06,-1.242499E-10,-0.001373702,-1.715813E-06,0.04607301,,,
2024_02_12_12_45_36_322,0,0,0,0,0.0008876622,1.432528E-06,0.1360369,-8.356566E-07,0.009254818,-1.666847E-05,0,-4.185908E-07,3.791804E-05,2.156812E-08,0.0002062788,0.000123131,4.567846E-05,,,
2024_02_12_12_45_36_359,0,0,0,0,0.0008873045,1.440181E-06,0.1360371,7.621528E-07,0.009255116,-1.664774E-05,0,1.408496E-05,-4.795646E-05,-6.469941E-08,0.001960828,-0.001977654,-0.003953715,,,
2024_02_12_12_45_36_396,0,0,0,0,0.0008857846,1.440299E-06,0.136037,-5.517729E-07,0.009255116,-1.667133E-05,0,1.538848E-05,-1.464443E-05,-7.353368E-08,0.007416992,-0.002929198,-0.06125544,,,
2024_02_12_12_45_36_434,0,0,0,0,0.0008838773,1.446353E-06,0.1360369,-2.847871E-07,0.009255234,-1.676764E-05,0,1.334568E-05,-6.466809E-05,-2.872437E-08,0.002980603,-0.001700253,-0.01898148,,,
2024_02_12_12_45_36_467,0,0,0,0,0.000882268,1.448951E-06,0.136037,-2.927726E-07,0.009255116,-1.68719E-05,0,-3.527632E-07,-2.689935E-05,2.39525E-09,0.00754994,-1.713921E-06,-0.05358427,,,
2024_02_12_12_45_36_501,0,0,0,0,0.0008811653,1.453966E-06,0.136037,-2.109174E-08,0.009255086,-1.694485E-05,0,-1.994756E-07,-6.432331E-05,-2.889781E-09,0.0006683185,-1.721609E-07,-0.06890681,,,
2024_02_12_12_45_36_538,0,0,0,0,0.0008796155,1.4558E-06,0.1360371,-1.113148E-06,0.009255056,-1.708497E-05,0,-1.745756E-07,-7.236826E-05,-1.404782E-09,-5.275069E-07,2.530768E-06,-0.0001331791,,,
2024_02_12_12_45_36_575,0,0,0,0,0.0008784831,1.462013E-06,0.1360369,-7.489047E-07,0.009255026,-1.715499E-05,0,1.323082E-05,-3.1055E-05,-2.761017E-08,0.001821601,-0.001692128,-0.003906578,,,
2024_02_12_12_45_36_609,0,0,0,0,0.0008786619,1.463846E-06,0.1360368,-5.401357E-07,0.009254907,-1.717487E-05,0,-4.738104E-07,-6.44175E-06,3.250821E-09,0.001605981,3.43955E-05,-0.04594234,,,
2024_02_12_12_45_36_646,0,0,0,0,0.0008789599,1.466291E-06,0.1360369,-2.740681E-07,0.009254937,-1.715446E-05,0,-5.490547E-07,-2.93176E-05,1.232005E-08,-0.005749722,0.0001034165,0.05354133,,,
2024_02_12_12_45_36_684,0,0,0,0,0.0008788407,1.470801E-06,0.136037,6.295551E-07,0.009255027,-1.719447E-05,0,6.510829E-07,-7.318576E-05,-4.992398E-08,-0.006098835,-0.0003152728,0.05354835,,,
2024_02_12_12_45_36_722,0,0,0,0,0.0008777678,1.471475E-06,0.1360369,-1.894581E-07,0.009255026,-1.733833E-05,0,-1.431782E-05,-2.95947E-05,6.230063E-08,0.001009187,0.001895336,0.01147886,,,
2024_02_12_12_45_36_759,0,0,0,0,0.0008763969,1.478419E-06,0.136037,1.59614E-07,0.009255086,-1.744344E-05,0,1.576066E-08,-6.941849E-05,-1.550461E-08,-9.683753E-05,-7.861025E-05,5.032052E-05,,,
2024_02_12_12_45_36_793,0,0,0,0,0.0008749068,1.481992E-06,0.136037,5.589648E-07,0.009255086,-1.749412E-05,0,-1.390648E-05,-5.866189E-05,2.500126E-08,0.001016607,0.001698273,0.00385462,,,
2024_02_12_12_45_36_825,0,0,0,0,0.0008736551,1.485884E-06,0.1360371,-3.219577E-08,0.009255056,-1.758774E-05,0,-1.772833E-07,-2.791518E-05,2.722837E-09,0.006653854,-3.404956E-07,-0.05365682,,,
2024_02_12_12_45_36_863,0,0,0,0,0.0008724928,1.490599E-06,0.136037,1.3884E-07,0.009254998,-1.769868E-05,0,-1.413882E-07,-5.488413E-05,8.185571E-09,0.000924947,3.115283E-05,-0.0001860753,,,
2024_02_12_12_45_36_901,0,0,0,0,0.0008710921,1.493185E-06,0.1360369,5.046953E-08,0.009255056,-1.778663E-05,0,-1.36786E-05,-6.661908E-05,2.568638E-08,0.0007962207,0.001695214,-0.003754023,,,
2024_02_12_12_45_36_938,0,0,0,0,0.0008696318,1.502801E-06,0.136037,1.34818E-06,0.009254998,-1.784399E-05,0,2.905458E-07,-5.813765E-05,-1.986243E-08,0.0005401962,-0.0001106091,-0.0001607695,,,
2024_02_12_12_45_36_971,0,0,0,0,0.0008681715,1.501758E-06,0.136037,-8.346378E-07,0.009255146,-1.793414E-05,0,-3.171396E-08,-4.091916E-05,6.287488E-09,-0.0006027512,2.789338E-05,4.667527E-06,,,
2024_02_12_12_45_37_005,0,0,0,0,0.0008666217,1.50557E-06,0.136037,-1.114219E-06,0.009255056,-1.803715E-05,0,8.450538E-08,-6.102516E-05,5.72231E-10,-1.062926E-05,-1.601149E-06,3.8086E-05,,,
2024_02_12_12_45_37_043,0,0,0,0,0.0008652508,1.512273E-06,0.1360369,-1.262851E-07,0.009254997,-1.810095E-05,0,3.938112E-07,-5.532453E-05,-1.541769E-08,-0.000943728,-0.0001662901,0.03061978,,,
