2024_02_12_12_50_26_529,0,0.1,0.2,0.3,0.0008567274,1.547559E-06,0.136037,-1.216652E-06,0.009255175,-1.837113E-05,0.4,2.211345E-07,-5.046811E-05,3.200802E-09,-0.000313602,3.513474E-06,-0.02295404
2024_02_12_12_50_26_567,0.0,0,0,0,0.0008553565,1.554802e-06,0.136037,5.838409e-07,0.009255147,-1.837948e-05,0.0,3.583058e-06,-0.0001087671,-7.253472e-08,-0.006865445,-0.002231817,0.06120374
2024_02_12_12_50_26_604,0.0,0,0,0,0.0008533001,1.561706e-06,0.136037,9.818488e-07,0.009255086,-1.840515e-05,0.0,2.73533e-07,-7.441863e-05,-2.800327e-09,-4.336471e-06,-2.051486e-05,6.47924e-06
2024_02_12_12_50_26_641,0.0,0,0,0,0.0008515418,1.560705e-06,0.136037,-5.931377e-07,0.009255057,-1.853834e-05,0.0,4.776035e-07,-1.648749e-06,4.537025e-09,2.45991e-05,1.106535e-06,-0.0002251399
2024_02_12_12_50_26_679,0.0,0,0,0,0.0008505285,1.562667e-06,0.136037,-6.754586e-07,0.009255056,-1.871547e-05,0.0,4.611628e-07,-6.006379e-05,4.433212e-09,-1.108492e-05,1.483066e-06,4.273897e-05
2024_02_12_12_50_26_712,0.0,0,0,0,0.0008498132,1.566019e-06,0.1360369,-1.085731e-06,0.009254758,-1.877324e-05,0.0,1.403461e-05,1.052722e-05,-2.200649e-08,0.001607211,-0.001695726,-0.01141739
2024_02_12_12_50_26_750,0.0,0,0,0,0.0008498132,1.570426e-06,0.1360369,4.870507e-07,0.009254937,-1.880098e-05,0.0,2.750998e-07,1.258701e-05,2.126757e-09,-0.0005580977,2.69651e-07,0.0001009976
2024_02_12_12_50_26_783,0.0,0,0,0,0.0008504987,1.570208e-06,0.1360369,6.950153e-09,0.009254878,-1.876818e-05,0.0,3.984908e-07,-2.181656e-05,2.94814e-09,0.0006331138,-6.822062e-07,-0.03071112
2024_02_12_12_50_26_820,0.0,0,0,0,0.0008504689,1.57195e-06,0.1360369,-2.373851e-07,0.009254878,-1.877682e-05,0.0,4.873217e-07,2.185601e-05,4.195965e-09,3.592004e-05,-1.413085e-06,8.507413e-05
2024_02_12_12_50_26_854,0.0,0,0,0,0.0008507073,1.572843e-06,0.1360369,-4.213599e-07,0.009254938,-1.875933e-05,0.0,4.592936e-07,2.55766e-05,6.463837e-09,0.005555512,5.285443e-07,-0.06897333
2024_02_12_12_50_26_891,0.0,0,0,0,0.0008510649,1.577733e-06,0.1360369,1.202542e-06,0.009254968,-1.868594e-05,0.0,-1.387928e-06,7.989607e-06,4.961684e-08,-0.002533273,0.001222254,0.01908713
2024_02_12_12_50_26_929,0.0,0,0,0,0.0008486211,1.579685e-06,0.136037,-7.158167e-07,0.009255116,-1.883322e-05,0.0,4.871789e-07,-5.228794e-05,4.56241e-09,-2.18788e-05,1.126878e-06,2.30757e-05
2024_02_12_12_50_26_962,0.0,0,0,0,0.000847131,1.585796e-06,0.1360371,-2.965782e-08,0.009255146,-1.888591e-05,0.0,5.081721e-07,-6.363862e-05,3.413299e-09,-2.491561e-05,-4.262645e-06,-6.728078e-05
2024_02_12_12_50_26_999,0.0,0,0,0,0.0008449852,1.589842e-06,0.1360371,-7.423199e-07,0.009255086,-1.893006e-05,0.0,5.454676e-07,-7.279534e-05,4.94874e-09,-8.898496e-06,-3.213642e-07,-0.0001425651
2024_02_12_12_50_27_037,0.0,0,0,0,0.0008430481,1.594847e-06,0.136037,-7.23989e-07,0.009255175,-1.893248e-05,0.0,7.180471e-07,-9.370968e-05,-1.593229e-08,-0.002098544,-0.0001010531,0.007733397
2024_02_12_12_50_27_075,0.0,0,0,0,0.0008413494,1.600645e-06,0.136037,-7.13284e-07,0.009255116,-1.905166e-05,0.0,1.532511e-05,-6.421011e-05,-4.924348e-08,-0.0003228915,-0.002708536,2.774322e-05
2024_02_12_12_50_27_112,0.0,0,0,0,0.0008396208,1.607987e-06,0.136037,8.253026e-07,0.009255056,-1.912708e-05,0.0,2.271085e-06,-5.001687e-05,-8.219131e-08,0.004325766,-0.001407678,-0.01139782
2024_02_12_12_50_27_149,0.0,0,0,0,0.0008374751,1.611867e-06,0.1360369,-4.549795e-08,0.009255026,-1.924617e-05,0.0,-2.389808e-08,-4.422616e-05,2.830897e-08,-0.001355748,0.0001371067,0.01538134
2024_02_12_12_50_27_187,0.0,0,0,0,0.0008360744,1.615584e-06,0.1360369,-3.321095e-07,0.009255056,-1.933671e-05,0.0,2.529417e-07,-1.568115e-05,6.596847e-09,0.007827309,9.447838e-07,-0.06105421
2024_02_12_12_50_27_219,0.0,0,0,0,0.0008348227,1.620294e-06,0.1360369,2.674938e-07,0.009255056,-1.944567e-05,0.0,-1.495709e-05,-6.890571e-05,5.650253e-08,-1.655462e-05,0.002743127,6.689515e-05
2024_02_12_12_50_27_258,0.6,0,17,16,0.006023169,9.363425e-07,0.1354789,-9.82286e-06,0.007187266,-0.0003544628,0.41,-1.129063e-05,-0.08239575,6.276595e-05,14.8032,-0.002343457,0.1536491
2024_02_12_12_50_27_291,0.6,0,71,71,0.02660775,1.209395e-06,0.1348785,-2.374299e-06,0.005011567,-0.0004051662,0.82,1.333824e-05,-0.05169723,4.500586e-06,10.63973,-0.0002616207,0.07765786
2024_02_12_12_50_27_332,0.6,0,168,168,0.06455347,1.430062e-06,0.1344714,-1.733117e-06,0.003538584,-0.000440335,1.16,5.693459e-06,-0.02793409,1.205279e-05,7.478356,8.940969e-05,0.04568742
2024_02_12_12_50_27_368,0.6,0,288,288,0.1119152,1.684668e-06,0.1342709,-2.785831e-06,0.002814565,-0.0004904239,1.39,-9.381654e-06,-0.01247188,-3.840297e-05,5.352735,1.289572e-05,0.01718174
2024_02_12_12_50_27_400,0.6,0,410,410,0.1602758,2.061799e-06,0.1342078,-1.054575e-06,0.002588336,-0.0005125536,1.53,7.396215e-06,-0.0017789,-1.230558e-05,3.581643,-9.305221e-05,0.04295911
2024_02_12_12_50_27_437,0.6,0,561,561,0.220684,2.607812e-06,0.1342349,-3.991413e-06,0.002689664,-0.000508518,1.64,3.788608e-06,0.006083596,-6.421815e-07,2.216935,0.0002988827,0.01516519
2024_02_12_12_50_27_474,0.6,0,716,716,0.2825891,3.166183e-06,0.1343193,-2.841969e-06,0.002997373,-0.0005090974,1.7,2.750111e-06,0.01003326,-1.175561e-06,1.415968,7.460312e-05,0.03997096
2024_02_12_12_50_27_508,0.6,0,863,863,0.3411832,3.695471e-06,0.134422,-9.8539e-07,0.003371274,-0.0005105091,1.74,2.490517e-05,0.01168952,6.212929e-06,0.971198,-0.0003054047,-0.08822558
2024_02_12_12_50_27_545,0.6,0,1025,1025,0.4061369,4.256579e-06,0.1345451,-5.839887e-07,0.00381971,-0.0005161974,1.77,3.509054e-06,0.01239397,-8.607424e-06,0.5623102,8.661117e-05,0.08086673
2024_02_12_12_50_27_583,0.6,0,1194,1194,0.4736688,4.850774e-06,0.1346739,1.695492e-06,0.004288174,-0.0005184424,1.79,3.039796e-06,0.01216247,5.133388e-06,0.390768,-6.017216e-06,0.01084991
2024_02_12_12_50_27_620,0.6,0,1360,1360,0.5399269,5.460454e-06,0.1347954,1.306402e-06,0.004729786,-0.0005131071,1.8,-2.00529e-05,0.01162876,-2.07183e-05,0.2607107,8.604911e-05,-0.01780223
2024_02_12_12_50_27_654,0.6,0,1513,1512,0.6010892,6.013365e-06,0.1349008,4.949628e-07,0.005113344,-0.0005131725,1.8,2.5395e-06,0.01092686,-1.634735e-06,0.1710653,0.000246815,-0.03888831
2024_02_12_12_50_27_691,0.6,0,1679,1679,0.6678381,6.628061e-06,0.1350075,-1.438224e-06,0.00550143,-0.0005123959,1.81,4.064065e-06,0.01010015,1.142794e-06,0.08404254,0.0001166827,-0.002736225
2024_02_12_12_50_27_729,0.6,0,1851,1851,0.7365167,7.270388e-06,0.1351077,8.062531e-07,0.005866332,-0.0005078909,1.81,-1.918507e-05,0.00908727,-2.03195e-05,0.0692606,2.373599e-05,0.02195872
2024_02_12_12_50_27_762,0.6,0,2000,2000,0.7962193,7.829195e-06,0.1351872,5.466317e-07,0.006155267,-0.0005030502,1.81,-2.181198e-05,0.00837149,2.118062e-05,0.02431869,2.270462e-05,0.00494346
2024_02_12_12_50_27_799,0.6,0,2168,2168,0.8631997,8.413024e-06,0.135268,8.343309e-07,0.006449567,-0.0005054181,1.81,-1.856236e-05,0.007571728,1.685765e-05,-0.001311302,0.0002209144,0.00695046
2024_02_12_12_50_27_837,0.6,0,2340,2340,0.932014,9.011812e-06,0.1353425,9.287185e-07,0.006720977,-0.0005043714,1.81,2.022777e-05,0.00674412,-1.81644e-05,0.010252,-6.898881e-05,0.07769745
2024_02_12_12_50_27_875,0.6,0,2507,2507,0.9990293,9.568511e-06,0.1354076,-3.773454e-07,0.00695767,-0.0005081147,1.81,2.740482e-07,0.006114016,-1.141869e-06,-0.01299381,6.463233e-05,0.0190055
2024_02_12_12_50_27_908,0.6,0,2661,2661,1.060614,1.012691e-05,0.1354611,-3.878117e-08,0.007153173,-0.000506276,1.81,-3.796415e-05,0.00550443,-4.249212e-05,0.01037121,0.0003238729,0.002373941
2024_02_12_12_50_27_945,0.6,0,2829,2829,1.127632,1.072128e-05,0.1355136,-3.082549e-07,0.007344595,-0.0005091896,1.81,1.619717e-06,0.004929639,5.199519e-06,-0.01478195,-9.387985e-05,0.01674145
2024_02_12_12_50_27_984,0.6,0,3001,3001,1.196459,1.136447e-05,0.1355618,1.491952e-06,0.007519923,-0.0005079908,1.81,-1.376935e-05,0.004340939,-1.782753e-05,0.002384186,6.648406e-05,-0.003611669
2024_02_12_12_50_28_020,0.6,0,3169,3168,1.263467,1.196407e-05,0.1356035,-1.430537e-06,0.007672185,-0.0005129395,1.81,-2.277074e-05,0.003827062,9.415264e-06,-0.01132488,0.0001468688,0.003030523
2024_02_12_12_50_28_057,0.6,0,3341,3341,1.33228,1.2599e-05,0.1356417,-3.504255e-06,0.007811363,-0.0005086907,1.81,6.199353e-05,0.003431924,2.915574e-05,0.0009536743,-3.417335e-05,0.04064664
2024_02_12_12_50_28_095,0.6,0,3508,3508,1.399277,1.320968e-05,0.1356747,3.076851e-07,0.007931912,-0.0005039167,1.81,-5.459559e-07,0.00303539,4.824265e-07,0.0193119,3.434616e-05,-0.04801992
