2024_04_23_13_32_09_833,0,0.1,0.2,0.3,24.72639,-49.9985,1.686303,0.01136318,0.009530898,6.268816,0.4,0.0001307653,-0.0001522489,-0.0007533623,-0.0233266,-0.01154235,-0.1493805
2024_04_23_13_32_09_933,0.0,0.0,0,0,24.72639,-49.99849,1.686304,0.01135998,0.009531826,6.268741,0.0,-3.630169e-05,-1.987866e-05,-0.0007555541,-0.01016672,0.006441667,0.004689129
2024_04_23_13_32_10_048,0.0,0.0,0,0,24.72639,-49.99846,1.686303,0.01135625,0.009532753,6.268654,0.0,-0.0001975649,9.79652e-05,-0.0007335552,0.01627451,-0.02110089,0.02966127
2024_04_23_13_32_10_149,0.08261051,0.0,2,5,24.72876,-49.99856,1.686086,0.01138235,0.008909624,6.268166,0.08,-0.002229901,-0.01022806,-0.01052093,1.105994,0.03252097,-0.09272969
2024_04_23_13_32_10_250,0.2029587,0.0,41,45,24.74526,-49.99876,1.68509,0.01024465,0.0078525,6.266826,0.27,-0.02244379,-0.00849229,-0.02076259,2.079785,0.05235942,-0.1391955
2024_04_23_13_32_10_363,0.3415632,-0.05097606,150,155,24.79072,-49.99854,1.68377,0.0056214,0.006875612,6.262755,0.5,-0.02517957,-0.02087634,-0.05363383,1.35985,-0.1277877,0.08607329
2024_04_23_13_32_10_466,0.4,-0.2093023,294,287,24.84735,-50.00013,1.683729,0.007500527,0.001968594,6.251226,0.62,0.01718653,-0.04507139,-0.1926693,0.7334351,-0.1860671,0.03845524
2024_04_23_13_32_10_583,0.4,-0.3929383,497,445,24.92218,-50.00375,1.683809,0.004054396,0.001339729,6.217243,0.65,-0.04241889,0.005240662,-0.3871903,0.01972914,-0.2339408,0.07425528
2024_04_23_13_32_10_700,0.4,-0.5235988,715,588,24.99606,-50.01112,1.683017,-0.004541521,-0.004196304,6.16173,0.62,-0.03409982,-0.02581798,-0.5154164,-0.2036691,-0.005021691,-0.0016517
2024_04_23_13_32_10_800,0.4,-0.5235988,898,705,25.05698,-50.0209,1.682671,6.281649,6.279385,6.110436,0.61,-0.03142931,-0.05713834,-0.5068434,-0.009834765,0.2394467,-0.3014644
2024_04_23_13_32_10_900,0.4,-0.5235988,1078,821,25.1168,-50.03354,1.683049,6.281974,6.276679,6.058684,0.6,0.03793313,0.01004017,-0.50484,0.03105402,-0.06700307,-0.03498141
2024_04_23_13_32_11_016,0.4,-0.5235988,1285,952,25.18372,-50.05217,1.683343,0.0004538026,6.275558,6.000909,0.6,-0.01749629,-0.01961091,-0.4926218,-0.1472235,0.02542138,-0.02373103
2024_04_23_13_32_11_116,0.4,-0.5235988,1463,1062,25.23927,-50.07142,1.685119,0.00444961,6.275748,5.953192,0.58,0.08334453,0.02500012,-0.4637602,-0.03296137,-0.009000301,0.005159527
2024_04_23_13_32_11_215,0.4,-0.5235988,1637,1174,25.29401,-50.0932,1.686484,0.007764712,6.276867,5.903926,0.6,-0.001543133,-0.0332902,-0.5047143,0.133872,-0.1631081,-0.06819703
2024_04_23_13_32_11_318,0.4,-0.5235988,1821,1291,25.35019,-50.11884,1.686251,0.0108103,6.273397,5.852857,0.59,0.01337044,-0.001696102,-0.4914571,-0.4221201,0.2300441,-0.08411705
2024_04_23_13_32_11_427,0.4,-0.5235988,2024,1413,25.40895,-50.14873,1.688417,0.00897432,6.274367,5.797539,0.58,-0.04266532,0.01736848,-0.4885575,0.1016855,0.07322431,-0.004366972
2024_04_23_13_32_11_533,0.4,-0.5235988,2209,1527,25.46115,-50.17928,1.688129,0.009591641,6.270766,5.747842,0.59,0.04270175,-0.07583334,-0.4801338,-0.03391504,-0.08535384,-0.1813569
2024_04_23_13_32_11_649,0.4,-0.5235988,2415,1659,25.5182,-50.21772,1.688317,0.01403646,6.264875,5.691455,0.59,0.0107696,-0.00832133,-0.4833063,-0.03230572,-0.09299814,0.05722418
2024_04_23_13_32_11_767,0.4,-0.5235988,2625,1789,25.57362,-50.25934,1.68939,0.01708098,6.263933,5.634647,0.59,0.04037614,-0.000492679,-0.491674,0.05382299,-0.2708137,0.5919477
2024_04_23_13_32_11_882,0.4,-0.5235988,2829,1920,25.62652,-50.30408,1.691186,0.02253514,6.264962,5.577413,0.6,0.008100273,-0.02919655,-0.4952137,-0.02962351,0.04345178,-0.1604822
2024_04_23_13_32_11_983,0.4,-0.5235988,3011,2030,25.66995,-50.34462,1.692278,0.02375167,6.265703,5.528354,0.59,0.01239495,0.02435628,-0.4830411,-0.1145601,0.007241964,-0.0004069879
2024_04_23_13_32_12_100,0.4,-0.5235988,3221,2156,25.71708,-50.39399,1.694589,0.02617568,6.268561,5.472433,0.58,0.01269765,-0.006791537,-0.4793388,0.05304813,-0.003665685,0.08819252
